optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
L-BFGS-B,16,8,1.7100957477866885e-07,70.76688694953918,9,8.0,7.9999998289904255,0.9999999786238032
L-BFGS-B,8,8,0.001305239766915,334.956645488739,10,8.0,7.998694760233085,0.9998368450291356
L-BFGS-B,16,8,0.0013051799805542,109.9395911693573,10,8.0,7.998694820019446,0.9998368525024308
L-BFGS-B,8,8,0.0002831005765339,394.43719959259033,11,8.0,7.999716899423466,0.9999646124279332
L-BFGS-B,16,8,0.0002831041209339,82.66604351997375,11,8.0,7.999716895879066,0.9999646119848832
L-BFGS-B,8,8,0.0016588053680947,152.42687821388245,12,8.0,7.998341194631905,0.999792649328988
L-BFGS-B,16,8,0.0016586716684893,49.52574372291565,12,8.0,7.99834132833151,0.9997926660414388
L-BFGS-B,8,8,0.0044267257212546,384.9788916110992,13,8.0,7.995573274278746,0.9994466592848432
L-BFGS-B,16,8,0.004426692724027,55.30956792831421,13,8.0,7.995573307275973,0.9994466634094966
L-BFGS-B,8,8,0.0030254823294477,344.14003324508667,14,8.0,7.996974517670552,0.9996218147088192
L-BFGS-B,16,8,0.0030256225424457,141.3227939605713,14,8.0,7.996974377457554,0.9996217971821942
L-BFGS-B,8,8,0.0063352094783446,191.1601369380951,15,8.0,7.993664790521655,0.9992080988152068
L-BFGS-B,16,8,0.0063351409012989,58.14609956741333,15,8.0,7.993664859098701,0.9992081073873376
L-BFGS-B,8,8,0.0054760518277476,332.6620545387268,16,8.0,7.994523948172253,0.9993154935215316
L-BFGS-B,16,8,0.0054762985156413,131.02560305595398,16,8.0,7.994523701484359,0.9993154626855448
L-BFGS-B,8,8,1.7462336299178814e-09,125.72722506523132,17,8.0,7.999999998253767,0.9999999997817208
L-BFGS-B,16,8,7.350994923882581e-09,90.286438703537,17,8.0,7.999999992649005,0.9999999990811256
L-BFGS-B,8,8,0.0007774142494916,565.390243768692,18,8.0,7.999222585750508,0.9999028232188136
L-BFGS-B,16,8,8.400100902639096e-07,2105.7293395996094,18,8.0,7.99999915998991,0.9999998949987388
L-BFGS-B,8,8,0.0106814672132271,519.2667143344879,19,8.0,7.989318532786773,0.9986648165983466
L-BFGS-B,16,8,0.0106813915079991,66.88766765594482,19,8.0,7.989318608492001,0.9986648260615
L-BFGS-B,8,8,0.0001178024937703,268.5228881835937,20,8.0,7.999882197506229,0.9999852746882788
L-BFGS-B,16,8,0.0001178262877087,57.01764369010925,20,8.0,7.999882173712291,0.9999852717140364
L-BFGS-B,8,8,0.0101306079672151,160.21996212005615,21,8.0,7.989869392032785,0.998733674004098
L-BFGS-B,16,8,0.0006233999360232,5863.805536270142,21,8.0,7.999376600063977,0.9999220750079972
L-BFGS-B,8,8,0.0026064235490104,698.3728182315826,22,8.0,7.99739357645099,0.9996741970563736
L-BFGS-B,16,8,0.0026061179807682,76.867271900177,22,8.0,7.997393882019232,0.999674235252404
L-BFGS-B,8,8,5.035383698867579e-05,547.1545488834381,23,8.0,7.999949646163011,0.9999937057703764
L-BFGS-B,16,8,4.406485234750845e-05,554.6545910835266,23,8.0,7.999955935147653,0.9999944918934566
L-BFGS-B,8,8,0.000196510175951,571.8776361942291,24,8.0,7.999803489824049,0.999975436228006
L-BFGS-B,16,8,0.0001965406692004,72.09313607215881,24,8.0,7.999803459330799,0.99997543241635
L-BFGS-B,8,10,0.0029572233906048,457.7305357456207,0,10.0,9.997042776609396,0.9997042776609396
L-BFGS-B,16,10,0.0029572469865786,55.80879878997803,0,10.0,9.99704275301342,0.999704275301342
L-BFGS-B,8,10,0.0005609735049851,376.2702608108521,1,10.0,9.999439026495017,0.9999439026495016
L-BFGS-B,16,10,0.0005609745706495,154.85683417320251,1,10.0,9.99943902542935,0.999943902542935
L-BFGS-B,8,10,0.0351384382207401,408.70806980133057,2,10.0,9.96486156177926,0.996486156177926
L-BFGS-B,16,10,0.0008211597448936,4983.912801980972,2,10.0,9.999178840255109,0.9999178840255109
L-BFGS-B,8,10,0.0818545704770865,298.86846017837524,3,10.0,9.918145429522914,0.9918145429522914
L-BFGS-B,16,10,0.081854814390427,219.66335201263428,3,10.0,9.918145185609571,0.9918145185609571
L-BFGS-B,8,10,0.0596061489167239,238.76411628723145,4,10.0,9.940393851083275,0.9940393851083276
L-BFGS-B,16,10,0.0015099948938046,8004.74965429306,4,10.0,9.998490005106197,0.9998490005106196
L-BFGS-B,8,10,0.0406067500291643,116.7877643108368,5,10.0,9.959393249970836,0.9959393249970836
L-BFGS-B,16,10,0.0004446036597872,5218.796788215637,5,10.0,9.999555396340211,0.9999555396340212
L-BFGS-B,8,10,0.0036253478219113,405.5382618904114,6,10.0,9.996374652178089,0.9996374652178088
L-BFGS-B,16,10,0.0036253516240861,117.48317050933838,6,10.0,9.996374648375914,0.9996374648375914
L-BFGS-B,8,10,0.0059965050054342,522.2230744361877,7,10.0,9.994003494994566,0.9994003494994566
L-BFGS-B,16,10,0.0059965347513727,125.51559114456175,7,10.0,9.994003465248626,0.9994003465248626
L-BFGS-B,8,10,0.0219288105280686,327.2804317474365,8,10.0,9.978071189471931,0.9978071189471932
