optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
L-BFGS-B,8,8,0.0011,307.92,7,8,7.9989,0.9998625
L-BFGS-B,16,8,0.0011,38.59,7,8,7.9989,0.9998625
L-BFGS-B,1,8,0.379,0.58,8,8,7.621,0.952625
L-BFGS-B,2,8,0.1909,1.97,8,8,7.8091,0.9761375
L-BFGS-B,4,8,0.0148,15.47,8,8,7.9852,0.99815
L-BFGS-B,8,8,0.0008,168.2,8,8,7.9992,0.9999
L-BFGS-B,16,8,0.0008,219.29,8,8,7.9992,0.9999
L-BFGS-B,1,8,0.5322,0.62,9,8,7.4678,0.933475
L-BFGS-B,2,8,0.3775,2.48,9,8,7.6225,0.9528125
L-BFGS-B,4,8,0.0584,14.25,9,8,7.9416,0.9927
L-BFGS-B,8,8,0.0037,244.01,9,8,7.9963,0.9995375
L-BFGS-B,16,8,0.0001,2421.17,9,8,7.9999,0.9999875
L-BFGS-B,1,8,0.4028,0.82,10,8,7.5972,0.94965
L-BFGS-B,2,8,0.1062,3.58,10,8,7.8938,0.986725
L-BFGS-B,4,8,0.0246,16.32,10,8,7.9754,0.996925
L-BFGS-B,8,8,0.0,107.3,10,8,8.0,1.0
L-BFGS-B,16,8,0.0,25.51,10,8,8.0,1.0
L-BFGS-B,1,8,0.4027,0.99,11,8,7.5973,0.9496625
L-BFGS-B,2,8,0.2106,3.66,11,8,7.7894,0.973675
L-BFGS-B,4,8,0.0247,17.64,11,8,7.9753,0.9969125
L-BFGS-B,8,8,0.0033,241.92,11,8,7.9967,0.9995875
L-BFGS-B,16,8,0.0033,37.01,11,8,7.9967,0.9995875
L-BFGS-B,1,8,0.6146,0.63,12,8,7.3854,0.923175
L-BFGS-B,2,8,0.1967,2.33,12,8,7.8033,0.9754125
L-BFGS-B,4,8,0.0261,8.48,12,8,7.9739,0.9967375
L-BFGS-B,8,8,0.0012,325.58,12,8,7.9988,0.99985
L-BFGS-B,16,8,0.0012,28.26,12,8,7.9988,0.99985
L-BFGS-B,1,8,0.4061,0.45,13,8,7.5939,0.9492375
L-BFGS-B,2,8,0.2348,2.65,13,8,7.7652,0.97065
L-BFGS-B,4,8,0.0471,12.04,13,8,7.9529,0.9941125
L-BFGS-B,8,8,0.0016,96.62,13,8,7.9984,0.9998
L-BFGS-B,16,8,0.0016,98.26,13,8,7.9984,0.9998
L-BFGS-B,1,8,0.5865,0.59,14,8,7.4135,0.9266875
L-BFGS-B,2,8,0.0,2.59,14,8,8.0,1.0
L-BFGS-B,4,8,0.0,1.48,14,8,8.0,1.0
L-BFGS-B,8,8,0.0,4.86,14,8,8.0,1.0
L-BFGS-B,16,8,0.0,24.08,14,8,8.0,1.0
L-BFGS-B,1,8,0.3994,0.86,15,8,7.6006,0.950075
L-BFGS-B,2,8,0.0723,2.34,15,8,7.9277,0.9909625
L-BFGS-B,4,8,0.0167,15.15,15,8,7.9833,0.9979125
L-BFGS-B,8,8,0.0001,143.58,15,8,7.9999,0.9999875
L-BFGS-B,16,8,0.0001,33.32,15,8,7.9999,0.9999875
L-BFGS-B,1,8,0.7359,0.69,16,8,7.2641,0.9080125
L-BFGS-B,2,8,0.4468,1.9,16,8,7.5532,0.94415
L-BFGS-B,4,8,0.1732,15.58,16,8,7.8268,0.97835
L-BFGS-B,8,8,0.0115,78.42,16,8,7.9885,0.9985625
L-BFGS-B,16,8,0.0115,25.98,16,8,7.9885,0.9985625
L-BFGS-B,1,8,0.4062,1.21,17,8,7.5938,0.949225
L-BFGS-B,2,8,0.1437,3.13,17,8,7.8563,0.9820375
L-BFGS-B,4,8,0.0383,19.09,17,8,7.9617,0.9952125
L-BFGS-B,8,8,0.005,363.81,17,8,7.995,0.999375
L-BFGS-B,16,8,0.0003,4993.18,17,8,7.9997,0.9999625
L-BFGS-B,1,8,0.3543,0.77,18,8,7.6457,0.9557125
L-BFGS-B,2,8,0.1068,3.34,18,8,7.8932,0.98665
L-BFGS-B,4,8,0.0152,19.62,18,8,7.9848,0.9981
L-BFGS-B,8,8,0.0014,283.94,18,8,7.9986,0.999825
L-BFGS-B,16,8,0.0003,2525.45,18,8,7.9997,0.9999625
L-BFGS-B,1,8,0.9487,0.64,19,8,7.0513,0.8814125
L-BFGS-B,2,8,0.7893,2.14,19,8,7.2107,0.9013375
L-BFGS-B,4,8,0.6467,8.39,19,8,7.3533,0.9191625
L-BFGS-B,8,8,0.1393,39.9,19,8,7.8607,0.9825875
L-BFGS-B,16,8,0.0083,1474.81,19,8,7.9917,0.9989625
L-BFGS-B,1,8,0.5539,0.73,20,8,7.4461,0.9307625
L-BFGS-B,2,8,0.0,3.39,20,8,8.0,1.0
L-BFGS-B,4,8,0.0,1.75,20,8,8.0,1.0
L-BFGS-B,8,8,0.0,6.09,20,8,8.0,1.0
L-BFGS-B,16,8,0.0,17.36,20,8,8.0,1.0
L-BFGS-B,1,8,0.555,0.68,21,8,7.445,0.930625
L-BFGS-B,2,8,0.3326,1.57,21,8,7.6674,0.958425
L-BFGS-B,4,8,0.0381,8.76,21,8,7.9619,0.9952375
L-BFGS-B,8,8,0.0005,97.71,21,8,7.9995,0.9999375
L-BFGS-B,16,8,0.0005,26.36,21,8,7.9995,0.9999375
L-BFGS-B,1,8,0.381,0.66,22,8,7.619,0.952375
L-BFGS-B,2,8,0.0874,2.85,22,8,7.9126,0.989075
L-BFGS-B,4,8,0.0111,21.4,22,8,7.9889,0.9986125
L-BFGS-B,8,8,0.0111,11.21,22,8,7.9889,0.9986125
L-BFGS-B,16,8,0.0,2164.51,22,8,8.0,1.0
L-BFGS-B,1,8,0.6241,0.72,23,8,7.3759,0.9219875
L-BFGS-B,2,8,0.3957,3.52,23,8,7.6043,0.9505375
L-BFGS-B,4,8,0.3357,11.78,23,8,7.6643,0.9580375
L-BFGS-B,8,8,0.0194,142.86,23,8,7.9806,0.997575
L-BFGS-B,16,8,0.0003,5154.22,23,8,7.9997,0.9999625
L-BFGS-B,1,8,0.7707,0.48,24,8,7.2293,0.9036625
L-BFGS-B,2,8,0.5942,2.53,24,8,7.4058,0.925725
L-BFGS-B,4,8,0.0572,7.84,24,8,7.9428,0.99285
L-BFGS-B,8,8,0.0041,187.6,24,8,7.9959,0.9994875
L-BFGS-B,16,8,0.0041,31.21,24,8,7.9959,0.9994875
L-BFGS-B,1,8,0.5188,0.9,25,8,7.4812,0.93515
L-BFGS-B,2,8,0.2951,3.14,25,8,7.7049,0.9631125
L-BFGS-B,4,8,0.1536,19.06,25,8,7.8464,0.9808
L-BFGS-B,8,8,0.0101,374.03,25,8,7.9899,0.9987375
L-BFGS-B,16,8,0.0015,4136.22,25,8,7.9985,0.9998125
L-BFGS-B,1,8,0.6642,0.51,26,8,7.3358,0.916975
L-BFGS-B,2,8,0.2286,1.73,26,8,7.7714,0.971425
L-BFGS-B,4,8,0.0822,10.48,26,8,7.9178,0.989725
L-BFGS-B,8,8,0.0114,147.42,26,8,7.9886,0.998575
L-BFGS-B,16,8,0.0114,21.13,26,8,7.9886,0.998575
L-BFGS-B,1,8,0.7738,0.72,27,8,7.2262,0.903275
L-BFGS-B,2,8,0.5735,1.71,27,8,7.4265,0.9283125
L-BFGS-B,4,8,0.1321,14.24,27,8,7.8679,0.9834875
L-BFGS-B,8,8,0.0115,123.89,27,8,7.9885,0.9985625
L-BFGS-B,16,8,0.0115,21.67,27,8,7.9885,0.9985625
L-BFGS-B,1,8,0.9048,0.56,28,8,7.0952,0.8869
L-BFGS-B,2,8,0.7101,1.71,28,8,7.2899,0.9112375
L-BFGS-B,4,8,0.348,9.68,28,8,7.652,0.9565
L-BFGS-B,8,8,0.0438,66.2,28,8,7.9562,0.994525
L-BFGS-B,16,8,0.0011,1920.01,28,8,7.9989,0.9998625
L-BFGS-B,1,8,0.4566,0.68,29,8,7.5434,0.942925
L-BFGS-B,2,8,0.1283,2.73,29,8,7.8717,0.9839625
L-BFGS-B,4,8,0.0612,12.44,29,8,7.9388,0.99235
L-BFGS-B,8,8,0.0314,147.55,29,8,7.9686,0.996075
L-BFGS-B,16,8,0.0003,3136.62,29,8,7.9997,0.9999625
L-BFGS-B,1,8,0.5209,0.67,30,8,7.4791,0.9348875
L-BFGS-B,2,8,0.1605,2.03,30,8,7.8395,0.9799375
L-BFGS-B,4,8,0.0322,15.0,30,8,7.9678,0.995975
L-BFGS-B,8,8,0.0186,188.51,30,8,7.9814,0.997675
L-BFGS-B,16,8,0.0,972.04,30,8,8.0,1.0
L-BFGS-B,1,8,0.6044,0.9,31,8,7.3956,0.92445
L-BFGS-B,2,8,0.3414,2.62,31,8,7.6586,0.957325
L-BFGS-B,4,8,0.1507,10.53,31,8,7.8493,0.9811625
L-BFGS-B,8,8,0.0116,77.99,31,8,7.9884,0.99855
L-BFGS-B,16,8,0.0002,3069.02,31,8,7.9998,0.999975
L-BFGS-B,1,8,0.597,0.6,32,8,7.403,0.925375
L-BFGS-B,2,8,0.3234,1.66,32,8,7.6766,0.959575
L-BFGS-B,4,8,0.3234,3.63,32,8,7.6766,0.959575
L-BFGS-B,8,8,0.0008,114.97,32,8,7.9992,0.9999
L-BFGS-B,16,8,0.0008,14.27,32,8,7.9992,0.9999
L-BFGS-B,1,8,0.2772,0.68,33,8,7.7228,0.96535
L-BFGS-B,2,8,0.0609,3.19,33,8,7.9391,0.9923875
L-BFGS-B,4,8,0.0153,16.73,33,8,7.9847,0.9980875
L-BFGS-B,8,8,0.0,122.83,33,8,8.0,1.0
L-BFGS-B,16,8,0.0,25.74,33,8,8.0,1.0
L-BFGS-B,1,8,0.7404,0.43,34,8,7.2596,0.90745
L-BFGS-B,2,8,0.372,1.84,34,8,7.628,0.9535
L-BFGS-B,4,8,0.1729,5.27,34,8,7.8271,0.9783875
L-BFGS-B,8,8,0.0272,66.05,34,8,7.9728,0.9966
L-BFGS-B,16,8,0.0005,1964.74,34,8,7.9995,0.9999375
L-BFGS-B,1,8,0.7763,0.69,35,8,7.2237,0.9029625
L-BFGS-B,2,8,0.6137,3.14,35,8,7.3863,0.9232875
L-BFGS-B,4,8,0.1967,9.16,35,8,7.8033,0.9754125
L-BFGS-B,8,8,0.0108,161.71,35,8,7.9892,0.99865
L-BFGS-B,16,8,0.0108,27.77,35,8,7.9892,0.99865
L-BFGS-B,1,8,0.5815,0.66,36,8,7.4185,0.9273125
L-BFGS-B,2,8,0.3234,2.59,36,8,7.6766,0.959575
L-BFGS-B,4,8,0.0271,12.08,36,8,7.9729,0.9966125
L-BFGS-B,8,8,0.0089,215.38,36,8,7.9911,0.9988875
L-BFGS-B,16,8,0.0002,3424.87,36,8,7.9998,0.999975
L-BFGS-B,1,8,0.4882,0.72,37,8,7.5118,0.938975
L-BFGS-B,2,8,0.1244,2.35,37,8,7.8756,0.98445
L-BFGS-B,4,8,0.0392,15.78,37,8,7.9608,0.9951
L-BFGS-B,8,8,0.0034,275.59,37,8,7.9966,0.999575
L-BFGS-B,16,8,0.0034,43.12,37,8,7.9966,0.999575
L-BFGS-B,1,8,0.7996,0.49,38,8,7.2004,0.90005
L-BFGS-B,2,8,0.508,2.33,38,8,7.492,0.9365
L-BFGS-B,4,8,0.3638,10.36,38,8,7.6362,0.954525
L-BFGS-B,8,8,0.0433,96.88,38,8,7.9567,0.9945875
L-BFGS-B,16,8,0.0433,27.68,38,8,7.9567,0.9945875
L-BFGS-B,1,8,0.4011,0.54,39,8,7.5989,0.9498625
L-BFGS-B,2,8,0.1596,1.41,39,8,7.8404,0.98005
L-BFGS-B,4,8,0.033,12.35,39,8,7.967,0.995875
L-BFGS-B,8,8,0.0,113.43,39,8,8.0,1.0
L-BFGS-B,16,8,0.0,16.66,39,8,8.0,1.0
L-BFGS-B,1,8,0.2756,0.46,40,8,7.7244,0.96555
L-BFGS-B,2,8,0.0771,2.67,40,8,7.9229,0.9903625
L-BFGS-B,4,8,0.0059,10.94,40,8,7.9941,0.9992625
L-BFGS-B,8,8,0.0002,247.1,40,8,7.9998,0.999975
L-BFGS-B,16,8,0.0002,33.36,40,8,7.9998,0.999975
L-BFGS-B,1,8,0.4108,0.78,41,8,7.5892,0.94865
L-BFGS-B,2,8,0.1783,2.76,41,8,7.8217,0.9777125
L-BFGS-B,4,8,0.0208,14.51,41,8,7.9792,0.9974
L-BFGS-B,8,8,0.0053,186.6,41,8,7.9947,0.9993375
L-BFGS-B,16,8,0.0001,4479.97,41,8,7.9999,0.9999875
L-BFGS-B,1,8,0.6841,0.64,42,8,7.3159,0.9144875
L-BFGS-B,2,8,0.4057,1.88,42,8,7.5943,0.9492875
L-BFGS-B,4,8,0.1152,11.93,42,8,7.8848,0.9856
L-BFGS-B,8,8,0.0065,217.04,42,8,7.9935,0.9991875
L-BFGS-B,16,8,0.0001,2597.97,42,8,7.9999,0.9999875
L-BFGS-B,1,8,0.5802,0.45,43,8,7.4198,0.927475
L-BFGS-B,2,8,0.1707,1.71,43,8,7.8293,0.9786625
L-BFGS-B,4,8,0.0913,9.36,43,8,7.9087,0.9885875
L-BFGS-B,8,8,0.0029,160.26,43,8,7.9971,0.9996375
L-BFGS-B,16,8,0.0029,15.49,43,8,7.9971,0.9996375
L-BFGS-B,1,8,0.6826,0.51,44,8,7.3174,0.914675
L-BFGS-B,2,8,0.2975,1.94,44,8,7.7025,0.9628125
L-BFGS-B,4,8,0.0448,8.37,44,8,7.9552,0.9944
L-BFGS-B,8,8,0.0009,101.21,44,8,7.9991,0.9998875
L-BFGS-B,16,8,0.0009,19.49,44,8,7.9991,0.9998875
L-BFGS-B,1,8,0.409,0.78,45,8,7.591,0.948875
L-BFGS-B,2,8,0.1175,3.31,45,8,7.8825,0.9853125
L-BFGS-B,4,8,0.1076,12.5,45,8,7.8924,0.98655
L-BFGS-B,8,8,0.0021,455.96,45,8,7.9979,0.9997375
L-BFGS-B,16,8,0.0006,1910.75,45,8,7.9994,0.999925
L-BFGS-B,1,8,0.7326,0.96,46,8,7.2674,0.908425
L-BFGS-B,2,8,0.5777,2.43,46,8,7.4223,0.9277875
L-BFGS-B,4,8,0.1368,12.6,46,8,7.8632,0.9829
L-BFGS-B,8,8,0.0163,217.11,46,8,7.9837,0.9979625
L-BFGS-B,16,8,0.0001,1398.36,46,8,7.9999,0.9999875
L-BFGS-B,1,8,0.8604,0.53,47,8,7.1396,0.89245
L-BFGS-B,2,8,0.3592,2.09,47,8,7.6408,0.9551
L-BFGS-B,4,8,0.0425,7.5,47,8,7.9575,0.9946875
L-BFGS-B,8,8,0.0,76.59,47,8,8.0,1.0
L-BFGS-B,16,8,0.0,25.39,47,8,8.0,1.0
L-BFGS-B,1,8,0.4347,0.55,48,8,7.5653,0.9456625
L-BFGS-B,2,8,0.2496,2.17,48,8,7.7504,0.9688
L-BFGS-B,4,8,0.011,14.5,48,8,7.989,0.998625
L-BFGS-B,8,8,0.011,4.65,48,8,7.989,0.998625
L-BFGS-B,16,8,0.011,13.94,48,8,7.989,0.998625
L-BFGS-B,1,8,0.7,0.69,49,8,7.3,0.9125
L-BFGS-B,2,8,0.4115,2.42,49,8,7.5885,0.9485625
L-BFGS-B,4,8,0.1388,8.82,49,8,7.8612,0.98265
L-BFGS-B,8,8,0.0247,129.42,49,8,7.9753,0.9969125
L-BFGS-B,16,8,0.0098,2969.12,49,8,7.9902,0.998775
L-BFGS-B,1,8,0.6026,0.79,50,8,7.3974,0.924675
L-BFGS-B,2,8,0.2036,2.3,50,8,7.7964,0.97455
L-BFGS-B,4,8,0.0432,7.8,50,8,7.9568,0.9946
L-BFGS-B,8,8,0.0102,129.79,50,8,7.9898,0.998725
L-BFGS-B,16,8,0.0001,4664.34,50,8,7.9999,0.9999875
L-BFGS-B,1,8,0.4663,0.79,51,8,7.5337,0.9417125
L-BFGS-B,2,8,0.3142,2.22,51,8,7.6858,0.960725
L-BFGS-B,4,8,0.0707,17.81,51,8,7.9293,0.9911625
L-BFGS-B,8,8,0.0011,248.72,51,8,7.9989,0.9998625
L-BFGS-B,16,8,0.0011,32.95,51,8,7.9989,0.9998625
L-BFGS-B,1,8,0.5229,0.62,52,8,7.4771,0.9346375
L-BFGS-B,2,8,0.2611,2.34,52,8,7.7389,0.9673625
L-BFGS-B,4,8,0.0958,15.79,52,8,7.9042,0.988025
L-BFGS-B,8,8,0.0135,243.94,52,8,7.9865,0.9983125
L-BFGS-B,16,8,0.0003,4163.14,52,8,7.9997,0.9999625
L-BFGS-B,1,8,0.6813,0.69,53,8,7.3187,0.9148375
L-BFGS-B,2,8,0.4652,3.78,53,8,7.5348,0.94185
L-BFGS-B,4,8,0.2499,13.51,53,8,7.7501,0.9687625
L-BFGS-B,8,8,0.0179,382.61,53,8,7.9821,0.9977625
L-BFGS-B,16,8,0.0001,4277.35,53,8,7.9999,0.9999875
L-BFGS-B,1,8,0.2565,0.71,54,8,7.7435,0.9679375
L-BFGS-B,2,8,0.1303,2.82,54,8,7.8697,0.9837125
L-BFGS-B,4,8,0.0093,15.37,54,8,7.9907,0.9988375
L-BFGS-B,8,8,0.0001,184.75,54,8,7.9999,0.9999875
L-BFGS-B,16,8,0.0001,31.2,54,8,7.9999,0.9999875
L-BFGS-B,1,8,0.7378,0.64,55,8,7.2622,0.907775
L-BFGS-B,2,8,0.4695,2.67,55,8,7.5305,0.9413125
L-BFGS-B,4,8,0.2932,12.02,55,8,7.7068,0.96335
L-BFGS-B,8,8,0.1252,83.29,55,8,7.8748,0.98435
L-BFGS-B,16,8,0.0091,1960.79,55,8,7.9909,0.9988625
L-BFGS-B,1,8,0.5422,0.57,56,8,7.4578,0.932225
L-BFGS-B,2,8,0.3943,1.81,56,8,7.6057,0.9507125
L-BFGS-B,4,8,0.0894,7.54,56,8,7.9106,0.988825
L-BFGS-B,8,8,0.0038,76.62,56,8,7.9962,0.999525
L-BFGS-B,16,8,0.0038,26.06,56,8,7.9962,0.999525
L-BFGS-B,1,8,0.5053,0.55,57,8,7.4947,0.9368375
L-BFGS-B,2,8,0.1893,2.4,57,8,7.8107,0.9763375
L-BFGS-B,4,8,0.0742,12.89,57,8,7.9258,0.990725
L-BFGS-B,8,8,0.0008,183.81,57,8,7.9992,0.9999
L-BFGS-B,16,8,0.0008,15.53,57,8,7.9992,0.9999
L-BFGS-B,1,8,0.446,0.71,58,8,7.554,0.94425
L-BFGS-B,2,8,0.2208,2.39,58,8,7.7792,0.9724
L-BFGS-B,4,8,0.1036,13.99,58,8,7.8964,0.98705
L-BFGS-B,8,8,0.0218,307.07,58,8,7.9782,0.997275
L-BFGS-B,16,8,0.0002,2669.1,58,8,7.9998,0.999975
L-BFGS-B,1,8,0.5424,0.6,59,8,7.4576,0.9322
L-BFGS-B,2,8,0.1762,2.69,59,8,7.8238,0.977975
L-BFGS-B,4,8,0.0727,11.96,59,8,7.9273,0.9909125
L-BFGS-B,8,8,0.0006,209.53,59,8,7.9994,0.999925
L-BFGS-B,16,8,0.0006,38.38,59,8,7.9994,0.999925
L-BFGS-B,1,8,0.5889,0.51,60,8,7.4111,0.9263875
L-BFGS-B,2,8,0.2039,2.18,60,8,7.7961,0.9745125
L-BFGS-B,4,8,0.1142,11.59,60,8,7.8858,0.985725
L-BFGS-B,8,8,0.0,191.17,60,8,8.0,1.0
L-BFGS-B,16,8,0.0,30.08,60,8,8.0,1.0
L-BFGS-B,1,8,0.7211,0.6,61,8,7.2789,0.9098625
L-BFGS-B,2,8,0.388,1.74,61,8,7.612,0.9515
L-BFGS-B,4,8,0.2545,7.82,61,8,7.7455,0.9681875
L-BFGS-B,8,8,0.0369,50.93,61,8,7.9631,0.9953875
L-BFGS-B,16,8,0.0024,2701.47,61,8,7.9976,0.9997
L-BFGS-B,1,8,0.8003,0.78,62,8,7.1997,0.8999625
L-BFGS-B,2,8,0.5431,2.24,62,8,7.4569,0.9321125
L-BFGS-B,4,8,0.1798,8.96,62,8,7.8202,0.977525
L-BFGS-B,8,8,0.0228,142.31,62,8,7.9772,0.99715
L-BFGS-B,16,8,0.0228,32.69,62,8,7.9772,0.99715
L-BFGS-B,1,8,0.5689,1.13,63,8,7.4311,0.9288875
L-BFGS-B,2,8,0.1775,1.87,63,8,7.8225,0.9778125
L-BFGS-B,4,8,0.0298,14.61,63,8,7.9702,0.996275
L-BFGS-B,8,8,0.0026,353.12,63,8,7.9974,0.999675
L-BFGS-B,16,8,0.0026,27.22,63,8,7.9974,0.999675
L-BFGS-B,1,8,0.3698,0.79,64,8,7.6302,0.953775
L-BFGS-B,2,8,0.0888,2.19,64,8,7.9112,0.9889
L-BFGS-B,4,8,0.0073,10.39,64,8,7.9927,0.9990875
L-BFGS-B,8,8,0.0022,272.56,64,8,7.9978,0.999725
L-BFGS-B,16,8,0.0006,2385.78,64,8,7.9994,0.999925
L-BFGS-B,1,8,0.8003,0.67,65,8,7.1997,0.8999625
L-BFGS-B,2,8,0.6039,2.1,65,8,7.3961,0.9245125
L-BFGS-B,4,8,0.1516,9.38,65,8,7.8484,0.98105
L-BFGS-B,8,8,0.01,54.59,65,8,7.99,0.99875
L-BFGS-B,16,8,0.0044,2170.9,65,8,7.9956,0.99945
L-BFGS-B,1,8,0.8584,0.85,66,8,7.1416,0.8927
L-BFGS-B,2,8,0.7455,1.81,66,8,7.2545,0.9068125
L-BFGS-B,4,8,0.2905,7.97,66,8,7.7095,0.9636875
L-BFGS-B,8,8,0.1155,98.32,66,8,7.8845,0.9855625
L-BFGS-B,16,8,0.0057,2452.23,66,8,7.9943,0.9992875
L-BFGS-B,1,8,0.3597,0.59,67,8,7.6403,0.9550375
L-BFGS-B,2,8,0.159,1.8,67,8,7.841,0.980125
L-BFGS-B,4,8,0.0138,6.74,67,8,7.9862,0.998275
L-BFGS-B,8,8,0.0002,147.61,67,8,7.9998,0.999975
L-BFGS-B,16,8,0.0002,28.09,67,8,7.9998,0.999975
L-BFGS-B,1,8,0.5856,0.99,68,8,7.4144,0.9268
L-BFGS-B,2,8,0.1525,3.14,68,8,7.8475,0.9809375
L-BFGS-B,4,8,0.0,11.46,68,8,8.0,1.0
L-BFGS-B,8,8,0.0,5.25,68,8,8.0,1.0
L-BFGS-B,16,8,0.0,24.36,68,8,8.0,1.0
L-BFGS-B,1,8,0.5221,0.5,69,8,7.4779,0.9347375
L-BFGS-B,2,8,0.1299,1.48,69,8,7.8701,0.9837625
L-BFGS-B,4,8,0.0342,5.8,69,8,7.9658,0.995725
L-BFGS-B,8,8,0.0097,113.45,69,8,7.9903,0.9987875
L-BFGS-B,16,8,0.0,1037.64,69,8,8.0,1.0
L-BFGS-B,1,8,0.3571,0.79,70,8,7.6429,0.9553625
L-BFGS-B,2,8,0.1164,2.37,70,8,7.8836,0.98545
L-BFGS-B,4,8,0.0074,14.68,70,8,7.9926,0.999075
L-BFGS-B,8,8,0.0,86.93,70,8,8.0,1.0
L-BFGS-B,16,8,0.0,33.05,70,8,8.0,1.0
L-BFGS-B,1,8,0.5246,0.84,71,8,7.4754,0.934425
L-BFGS-B,2,8,0.1659,2.07,71,8,7.8341,0.9792625
L-BFGS-B,4,8,0.0447,8.65,71,8,7.9553,0.9944125
L-BFGS-B,8,8,0.008,242.68,71,8,7.992,0.999
L-BFGS-B,16,8,0.0,1560.99,71,8,8.0,1.0
L-BFGS-B,1,8,0.3397,0.73,72,8,7.6603,0.9575375
L-BFGS-B,2,8,0.08,2.13,72,8,7.92,0.99
L-BFGS-B,4,8,0.0,9.73,72,8,8.0,1.0
L-BFGS-B,8,8,0.0,3.84,72,8,8.0,1.0
L-BFGS-B,16,8,0.0,12.76,72,8,8.0,1.0
L-BFGS-B,1,8,0.6976,0.6,73,8,7.3024,0.9128
L-BFGS-B,2,8,0.3438,2.29,73,8,7.6562,0.957025
L-BFGS-B,4,8,0.0951,10.25,73,8,7.9049,0.9881125
L-BFGS-B,8,8,0.0223,116.67,73,8,7.9777,0.9972125
L-BFGS-B,16,8,0.001,1779.06,73,8,7.999,0.999875
L-BFGS-B,1,8,0.3318,0.87,74,8,7.6682,0.958525
L-BFGS-B,2,8,0.3318,0.98,74,8,7.6682,0.958525
L-BFGS-B,4,8,0.0311,15.89,74,8,7.9689,0.9961125
L-BFGS-B,8,8,0.0267,57.74,74,8,7.9733,0.9966625
L-BFGS-B,16,8,0.0001,2009.69,74,8,7.9999,0.9999875
L-BFGS-B,1,8,0.48,0.62,75,8,7.52,0.94
L-BFGS-B,2,8,0.2675,1.7,75,8,7.7325,0.9665625
L-BFGS-B,4,8,0.0789,8.17,75,8,7.9211,0.9901375
L-BFGS-B,8,8,0.0033,295.38,75,8,7.9967,0.9995875
L-BFGS-B,16,8,0.0,1218.56,75,8,8.0,1.0
L-BFGS-B,1,8,0.4731,1.14,76,8,7.5269,0.9408625
L-BFGS-B,2,8,0.141,2.38,76,8,7.859,0.982375
L-BFGS-B,4,8,0.0125,15.6,76,8,7.9875,0.9984375
L-BFGS-B,8,8,0.0014,192.16,76,8,7.9986,0.999825
L-BFGS-B,16,8,0.0014,34.41,76,8,7.9986,0.999825
L-BFGS-B,1,8,0.7847,0.65,77,8,7.2153,0.9019125
L-BFGS-B,2,8,0.3674,1.86,77,8,7.6326,0.954075
L-BFGS-B,4,8,0.0819,7.21,77,8,7.9181,0.9897625
L-BFGS-B,8,8,0.0082,51.23,77,8,7.9918,0.998975
L-BFGS-B,16,8,0.0082,19.75,77,8,7.9918,0.998975
L-BFGS-B,1,8,0.4574,0.53,78,8,7.5426,0.942825
L-BFGS-B,2,8,0.225,1.95,78,8,7.775,0.971875
L-BFGS-B,4,8,0.0706,11.3,78,8,7.9294,0.991175
L-BFGS-B,8,8,0.0007,120.24,78,8,7.9993,0.9999125
L-BFGS-B,16,8,0.0007,18.94,78,8,7.9993,0.9999125
L-BFGS-B,1,8,0.4053,0.65,79,8,7.5947,0.9493375
L-BFGS-B,2,8,0.114,2.86,79,8,7.886,0.98575
L-BFGS-B,4,8,0.0339,9.75,79,8,7.9661,0.9957625
L-BFGS-B,8,8,0.0013,139.98,79,8,7.9987,0.9998375
L-BFGS-B,16,8,0.0013,33.36,79,8,7.9987,0.9998375
L-BFGS-B,1,8,0.644,0.74,80,8,7.356,0.9195
L-BFGS-B,2,8,0.2112,2.4,80,8,7.7888,0.9736
L-BFGS-B,4,8,0.0233,9.86,80,8,7.9767,0.9970875
L-BFGS-B,8,8,0.0029,230.73,80,8,7.9971,0.9996375
L-BFGS-B,16,8,0.0001,2151.91,80,8,7.9999,0.9999875
L-BFGS-B,1,8,0.4979,0.71,81,8,7.5021,0.9377625
L-BFGS-B,2,8,0.1848,2.64,81,8,7.8152,0.9769
L-BFGS-B,4,8,0.0758,15.7,81,8,7.9242,0.990525
L-BFGS-B,8,8,0.0006,260.53,81,8,7.9994,0.999925
L-BFGS-B,16,8,0.0006,22.36,81,8,7.9994,0.999925
L-BFGS-B,1,8,0.5208,0.75,82,8,7.4792,0.9349
L-BFGS-B,2,8,0.2165,2.64,82,8,7.7835,0.9729375
L-BFGS-B,4,8,0.0671,9.68,82,8,7.9329,0.9916125
L-BFGS-B,8,8,0.0064,168.07,82,8,7.9936,0.9992
L-BFGS-B,16,8,0.0,493.14,82,8,8.0,1.0
L-BFGS-B,1,8,0.7256,0.69,83,8,7.2744,0.9093
L-BFGS-B,2,8,0.3615,2.13,83,8,7.6385,0.9548125
L-BFGS-B,4,8,0.0671,8.67,83,8,7.9329,0.9916125
L-BFGS-B,8,8,0.0076,105.67,83,8,7.9924,0.99905
L-BFGS-B,16,8,0.0004,4212.69,83,8,7.9996,0.99995
L-BFGS-B,1,8,0.716,0.68,84,8,7.284,0.9105
L-BFGS-B,2,8,0.5348,1.78,84,8,7.4652,0.93315
L-BFGS-B,4,8,0.1075,10.3,84,8,7.8925,0.9865625
L-BFGS-B,8,8,0.0356,265.45,84,8,7.9644,0.99555
