optimizer,p,m,energy_Hc,time_sec,trial,C_max,C_qaoa,approx_ratio
SPSA,16,2,0.0002255279013291,87.63095355033875,19,2,1.9997744720986708,0.9998872360493354
SPSA,1,2,1.8408000424408044e-05,35.58794689178467,20,2,1.999981591999576,0.9999907959997878
SPSA,2,2,0.0001385132198856,39.308809757232666,20,2,1.9998614867801143,0.9999307433900572
SPSA,4,2,4.5479370157586185e-05,49.42417311668396,20,2,1.9999545206298424,0.9999772603149212
SPSA,8,2,0.0034749066870414,63.32818102836609,20,2,1.9965250933129584,0.9982625466564792
SPSA,16,2,0.0040569885798374,94.2067370414734,20,2,1.9959430114201624,0.9979715057100812
SPSA,1,2,1.84131263201992e-05,34.78403306007385,21,2,1.99998158687368,0.99999079343684
SPSA,2,2,0.0001058139321415,38.99075102806091,21,2,1.9998941860678583,0.9999470930339291
SPSA,4,2,0.0006719164650128,44.90527296066284,21,2,1.9993280835349871,0.9996640417674936
SPSA,8,2,0.0022070150705708,57.474759340286255,21,2,1.9977929849294287,0.9988964924647146
SPSA,16,2,0.0019066996345776,85.7308394908905,21,2,1.9980933003654224,0.9990466501827112
SPSA,1,2,0.5000366036197292,19.62228512763977,22,2,1.4999633963802708,0.7499816981901354
SPSA,2,2,0.0001117791031354,37.357473373413086,22,2,1.9998882208968645,0.9999441104484322
SPSA,4,2,0.0004393343329272,45.74118399620056,22,2,1.9995606656670728,0.9997803328335364
SPSA,8,2,0.0011773514328019,59.150776386260986,22,2,1.998822648567198,0.999411324283599
SPSA,16,2,0.0044743945125565,85.38777589797974,22,2,1.9955256054874435,0.9977628027437218
SPSA,1,2,0.0283048363443868,33.22957992553711,23,2,1.971695163655613,0.9858475818278064
SPSA,2,2,0.0002672853172334,39.83044195175171,23,2,1.9997327146827664,0.9998663573413832
SPSA,4,2,0.0003284759285632,44.96605443954468,23,2,1.999671524071437,0.9998357620357184
SPSA,8,2,0.0061035431714663,59.52694463729858,23,2,1.9938964568285336,0.9969482284142668
SPSA,16,2,0.004427520703884,88.17646217346191,23,2,1.995572479296116,0.997786239648058
SPSA,1,2,1.835490151376462e-05,33.82731246948242,24,2,1.9999816450984864,0.9999908225492432
SPSA,2,2,0.0001992135849333,40.55991268157959,24,2,1.9998007864150664,0.9999003932075332
SPSA,4,2,0.0005193044389996,45.935662508010864,24,2,1.9994806955610005,0.9997403477805
SPSA,8,2,0.0002060236465247,63.79057955741882,24,2,1.9997939763534756,0.9998969881767376
SPSA,16,2,0.0003371981603704,101.73040986061096,24,2,1.9996628018396296,0.9998314009198148
SPSA,1,4,0.7080426481412798,37.49359083175659,0,4,3.29195735185872,0.82298933796468
SPSA,2,4,0.155607384398125,41.1454062461853,0,4,3.844392615601875,0.9610981539004688
SPSA,4,4,0.0206881160588095,49.38753867149353,0,4,3.9793118839411914,0.9948279709852976
